,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
Bilwa Patra,-0.045161795,-0.36331165,0.06095507,-0.23470871,0.15693319,-0.12114348,0.13904649,0.19397993,-0.00284807,-0.01811422,0.15797709,-0.42563444,0.112166256,0.09407069,-0.46611997,0.37703663,-0.37185985,0.24658807,-0.27950132,0.106226146,-0.20384848,-0.1023046,0.054469388,-0.45609203,-0.13333122,-0.13636082,0.019169409,0.18198201,-0.031471908,-0.023550954,0.064819336,-0.09288757,-0.28799817,0.26714164,-0.13961646,0.010574817,-0.043362044,0.2044496,-0.19059718,-0.06254124,-0.21063511,0.31910977,-0.20748268,-0.3329033,0.24906467,0.1752949,0.57668906,-0.0401864,-0.24662876,0.0254803,0.15898557,0.053436857,-0.71705437,0.200092,0.23670466,0.05799006,-0.10105408,0.00084089884,-0.029959923,0.15418412,-0.06283085,0.009283553,0.3055864,0.024848407
Bhunimba,-0.2519441,-0.42139557,0.3062216,-0.027318168,0.083215676,0.05807604,-0.083630495,0.09660809,0.039854005,-0.0699429,0.1930791,-0.4604942,-0.14052717,-0.0060106916,-0.27671292,0.17901424,-0.32964563,-0.06034334,-0.14681233,0.27992234,-0.46201265,-0.11168675,-0.05107061,-0.17169425,-0.2281712,0.22274013,-0.27731848,0.08306866,0.26866865,-0.3134313,0.19446447,0.2443242,0.12723464,0.31707567,0.2738595,0.32888624,-0.60635036,0.043034106,-0.24303828,-0.50737554,0.019047799,-0.21892309,0.37018052,0.18168837,-0.098954104,0.062209096,-0.018358976,0.22491013,0.52346194,-0.17730722,0.05476731,-0.24041009,-0.32175794,-0.3057502,0.00027182995,-0.07982069,0.26131976,-0.08152443,0.19952871,0.22468203,-0.18186067,-0.50298333,0.031850487,-0.20044348
Tilaparni,-0.0467398,0.02382032,0.088625036,-0.1474181,0.09572109,-0.11353103,0.3005512,-0.03299045,-0.11670601,-0.020471644,0.19573374,0.0520592,-0.06588297,0.23438276,-0.07003625,0.10702521,-0.111682184,-0.23765463,-0.080725335,0.10217225,-0.1925526,0.29991195,0.03419181,-0.0039979084,-0.23897818,0.13365915,-0.03289824,-0.1398549,-0.16187164,0.027164303,-0.07865911,0.089221194,-0.17774174,-0.022152545,-0.10025558,0.06901717,-0.10293882,-0.11615365,0.20950322,0.16653064,-0.19742338,0.24045955,0.08431376,0.15230064,0.26255825,0.18705975,0.19208041,-0.12587059,0.22225167,0.07526169,-0.075348794,-0.06175708,-0.11713801,-0.21961102,-0.051586173,0.030522779,-0.1423516,-0.18713939,-0.049386166,0.19344707,0.29275528,0.0020867346,-0.03207383,-0.1482333
Mastu,-0.07937024,-0.03823603,-0.19825651,-0.00909866,0.43753037,-0.03870337,0.05770443,-0.01472232,-0.042303838,0.06134804,-0.022070155,-0.1471762,-0.10282226,-0.06414572,-0.23228471,-0.08829312,-0.016315695,-0.014058957,-0.04066632,-0.11634494,0.16609421,0.24065459,0.0753602,-0.18566428,-0.25868455,0.1817481,0.07571017,-0.15411466,-0.24014989,-0.02056199,-0.2903753,0.02428397,0.18003377,-0.110885136,-0.259713,0.32152194,-0.1275894,-0.24267733,-0.37564513,0.14708364,0.091062516,0.19984525,0.024787659,-0.14613412,0.22128586,-0.08048314,0.26089045,0.04606081,0.25276333,0.26947996,0.005365863,-0.11621614,-0.36121157,0.21478549,0.16065635,-0.085323185,0.121975444,-0.18116853,-0.22245686,0.3116988,0.19491138,-0.043427348,0.19601917,0.03338477
Sarpaksi,0.10446067,-0.030558042,-0.10014713,0.022475678,-0.118727334,-0.21714489,0.056612443,0.028976055,-0.05814298,0.22205603,0.1726096,-0.38460848,-0.18429422,-0.07605691,-0.0524265,0.11359628,0.116235875,-0.11473293,-0.2619522,0.35281387,-0.098066024,-0.2516915,-0.17105554,-0.10291494,-0.23763117,0.13839267,-0.17771609,-0.1577818,0.17260759,0.14123969,0.32871827,0.12569843,0.13172689,0.05539293,0.048359104,-0.14681192,-0.41102988,-0.24023652,-0.07660567,-0.18711884,0.07829986,0.19873343,-0.10469654,0.07444799,-0.022731202,0.1321142,0.20522697,0.15934508,0.18361981,0.017381968,-0.19969714,-0.13023686,-0.056434613,-0.271103,-0.078297324,0.16953215,0.09048038,-0.21042591,0.036920972,0.052748907,-0.15474279,-0.45134586,0.26020113,0.083052225
Kharbhuja,-0.34164128,0.14323184,-0.505408,-0.33606893,0.16022111,0.16273555,0.11594935,0.33698875,0.23272227,0.17465073,0.120286554,-0.23749088,-0.07575274,0.06851303,-0.32418892,-0.043468647,-0.029061548,0.13446568,-0.20687637,0.09310329,0.19417204,0.062089294,0.20966965,0.06302793,0.17611282,0.23052768,0.209346,-0.04252457,-0.06172449,-0.07739753,0.19291277,0.0426952,0.059970852,-0.11296786,0.16278931,0.3159985,-0.060559515,-0.074760735,0.144022,0.22921124,-0.051720493,-0.015690813,-0.03690563,-0.06640603,0.15848795,-0.21195918,0.2793424,-0.082639575,0.15713589,0.051865432,0.051428933,-0.30857107,-0.016506335,-0.08534893,-0.061356995,0.026730832,0.034777187,-0.309778,-0.22389776,0.13672581,-0.21522449,-0.36154518,0.0028775611,0.26629755
Abhraka Bhasma,-0.10910451,0.12814638,-0.26548782,-0.15760778,0.2080104,-0.031999037,0.14991556,0.24525167,-0.23574856,0.07235103,0.33654153,-0.26979774,-0.081610456,0.0656083,-0.20671156,0.14939027,0.2719088,-0.07968792,-0.015548121,0.16979751,0.3618086,0.07780861,0.040022593,-0.006208906,-0.1854491,0.066481374,-0.05859899,-0.06983534,0.043838244,-0.22941539,0.29440898,-0.030232266,0.20822687,0.2364622,0.041008264,0.0129282875,0.029967349,0.04034878,0.06797236,-0.031416338,0.101326905,0.0901183,0.34084082,-0.34599948,0.047522876,0.21212023,0.6433168,-0.010498602,0.1263719,0.1938599,-0.11978336,-0.07512963,0.1945725,-0.0963003,-0.05481521,-0.37313846,0.18734334,-0.060612284,-0.2433819,0.25642776,0.023551384,-0.24523954,-0.2751131,-0.016551754
Gambhari,-0.3112626,-0.011195718,-0.036248818,-0.1633375,0.18760355,0.0968244,0.13593392,-0.06582129,0.19132413,0.21719648,0.14498727,-0.4409115,-0.37377325,-0.009332031,-0.19862908,0.28235456,-0.1808322,0.08061136,0.05537487,0.01906289,0.11834016,0.06404268,-0.02213967,-0.3017338,0.0033326645,0.018091092,0.06362105,-0.06781114,0.011397796,-0.12912367,0.117985494,-0.09138267,0.085702114,0.015336427,0.09332195,-0.0015853525,0.0029111977,0.09107845,0.23003921,-0.0268274,0.21198143,0.003377937,-0.0654209,0.049046565,-0.06994615,0.20146723,0.46941164,0.1570718,0.20804897,-0.010372471,0.054684456,-0.30877915,0.040669437,-0.06897219,0.053393923,0.06454118,-0.19894247,-0.23523372,-0.011586912,0.14305441,0.21369667,-0.3062186,0.0965652,0.2544395
Arjuna Twak,-0.018515052,0.45761165,-0.03005125,-0.32915097,0.19552782,-0.15463881,0.5168647,0.1288719,0.010531327,-0.20815364,0.16340713,-0.27998853,0.17270333,-0.15610616,-0.24507718,-0.043494616,0.025867734,0.11603553,-0.011841734,0.28961805,-0.07252053,0.16338041,-0.104508474,0.036705323,-0.11342359,0.07668623,0.062432636,0.007989458,0.034752887,-0.17619382,0.023712821,0.12525655,-0.15830848,0.007305439,-0.040350795,-0.33269235,-0.07200052,-0.25600395,0.072094455,-0.0044546635,-0.16029364,-0.07131698,0.0016288384,0.1246781,-0.20569938,0.37148932,0.32681546,0.17056939,0.37511817,-0.07569209,-0.0012639734,-0.27039728,-0.11091588,0.24489804,0.17982085,-0.063755795,0.22170933,-0.0072652125,-0.11332956,0.052479517,-0.101602376,-0.15897171,0.41083217,0.015763106
Dadhi,-0.031116955,0.006215852,-0.15464509,0.02329083,0.45732656,-0.14968951,-0.14197913,0.052456167,0.24504124,0.15052266,0.29772073,-0.288361,-0.20435397,0.067477405,-0.15167373,-0.113711745,0.04949496,-0.07351092,-0.14421737,-0.31566098,0.16508013,0.22471593,0.2425536,-0.2554971,-0.03630961,0.20374699,0.15557888,-0.1428103,-0.20609686,0.12924054,-0.089160115,0.48395184,0.13184896,-0.36199862,0.06268155,0.33497277,-0.0482454,0.10559277,-0.17778617,0.43463466,-0.034658454,0.22325598,-0.007526241,0.0065693553,0.19728492,-0.15701595,0.51285887,0.08362252,0.18144709,0.11678607,0.19342084,-0.08577694,-0.033592664,-0.02626151,0.21672069,0.2716988,0.03171074,-0.040097788,-0.528802,0.036630902,0.06018548,-0.29504475,0.043306936,0.17365383
Lavangadi Vati,-0.14452086,-0.21342015,-0.07314735,0.06310785,0.27793318,-0.07430269,0.1633159,-0.08849359,0.16016637,-0.07967046,0.32776785,-0.11171808,-0.043418534,-0.019861076,-0.17090656,0.10895763,0.03451852,-0.07415955,-0.05754436,0.3277374,-0.23316564,0.1578424,-0.12725571,-0.077686734,-0.25001976,0.18385783,-0.089426614,0.013343684,0.016190799,-0.13850777,0.22748524,0.30393025,-0.02500197,-0.16927135,0.13438722,-0.1672483,-0.027588736,0.05986566,-0.16776349,0.1886389,-0.079759195,-0.16012186,0.020692224,-0.055295024,0.15162618,-0.0075584925,0.07997058,-0.045350723,0.22245237,0.11731759,-0.042779494,-0.16043667,0.07248363,-0.060917217,-0.1621292,-0.051486317,-0.0103858495,-0.22796407,-0.021753313,0.33724487,0.06970002,-0.032558348,-0.047203444,0.15738623
Sukumaram Ghritam,-0.0040921234,0.13663316,-0.07042264,-0.2860163,0.3651854,0.021550667,0.43659022,0.11224084,0.014685726,-0.06552458,0.2577017,-0.08711993,-0.4033013,0.028965104,-0.35261044,0.39397267,0.27714348,0.062229827,-0.27793884,0.65156543,0.10431479,-0.23597458,0.052099384,-0.05194782,0.22689644,-0.04861875,0.34538928,0.025387121,0.096800104,-0.05599252,0.08590195,0.020609457,0.021532532,-0.14479066,0.15354964,0.28728655,-0.098641165,0.19147739,-0.20005481,-0.19610661,-0.03528993,-0.11948536,0.2652011,0.11279628,0.20029739,0.17594565,0.18338616,0.002597418,0.47836545,-0.13924825,0.04981562,0.079352915,-0.027148874,-0.037361957,0.013913869,0.0733921,-0.016670253,-0.05656236,-0.035993725,-0.0264546,0.0011114415,-0.36919722,-0.3751038,0.12671171
Madhu Mandur,-0.16689083,0.10535195,0.09293903,-0.16862047,0.22537594,-0.04048829,0.44176286,-0.17174856,-0.07359494,0.23918322,0.10077035,-0.14557293,-0.4047755,0.07526778,-0.11570225,0.14382248,-0.38843986,0.037655186,-0.29373637,0.184265,0.53091866,0.046238326,-0.082647294,-0.018783856,0.28633556,0.12730798,0.026447708,0.3175616,-0.25470322,-0.041482124,0.18359512,-0.048416954,0.009318969,0.00652659,0.19109847,-0.047921933,-0.38895878,-0.026621548,-0.2370795,-0.14365733,-0.1113119,-0.15581053,-0.25131795,-0.014335687,0.24303925,-0.042966526,0.070845135,0.20318174,0.22571549,0.08499992,-0.049149364,-0.026058597,0.20153761,-0.12192043,-0.12775622,-0.1710849,0.4464048,-0.20107539,-0.15471591,0.3774848,-0.17002693,-0.3101883,-0.088968076,0.059708863
Koshataki,0.1924726,0.20936723,0.038360044,0.06506158,-0.01030902,-0.02654913,0.35404232,-0.22846888,-0.2795647,0.23191023,0.1031231,-0.29778254,0.22216208,0.00724206,-0.10086338,-0.059356157,-0.45822063,-0.06966206,-0.24589789,0.11435027,0.14776614,0.017834578,0.054809716,-0.06633481,-0.022611752,0.14089677,0.004238331,0.20134,-0.000616113,-0.15485518,-0.011058767,-0.004493821,-0.09388978,-0.08009927,0.098039195,0.014299342,-0.14120948,0.26646325,-0.32060668,-0.13644935,0.04154534,-0.07090793,0.16321848,-0.044251468,0.18532176,-0.036089633,0.053770564,0.28586096,0.08486412,0.15411712,0.06399308,0.024398236,0.14403732,0.027957728,-0.2011507,0.010423678,-0.048050374,-0.42723882,-0.28266412,0.23057769,-0.16423222,-0.37886307,0.091574356,-0.02663473
Vasaka,0.10292985,-0.13050523,-0.13632466,-0.17420605,0.48990166,0.042466212,0.075705335,0.043535843,-0.11047033,-0.10923014,0.13850765,-0.23441017,-0.013148916,-0.2249281,-0.36777294,0.015110579,-0.01783076,-0.030548504,-0.18435402,0.26988792,-0.15506418,0.07394386,-0.11067547,-0.36606577,-0.18089832,0.19743614,-0.066039935,-0.04235924,-0.017083526,-0.06304941,0.3713813,0.23171866,-0.124119826,0.06952783,0.3097506,-0.19993407,0.0075789336,-0.11212485,0.08676085,-0.047033276,0.09209552,-0.1465863,0.051896367,-0.053863652,0.03793013,-0.018983377,-0.00835878,-0.178105,0.05345635,-0.17819282,-0.028113192,-0.23708645,0.3057075,0.1048598,0.05809526,-0.06618003,-0.009673689,-0.39457753,0.12037934,0.30346543,-0.049741566,-0.02037449,0.0112201655,0.2395055
Draksharishta,-0.0057302723,-0.011144703,-0.37987143,0.042574592,0.41349158,0.18607336,0.20070997,-0.023261918,0.32899943,-0.028022842,0.3772703,-0.2349155,-0.18629095,-0.046438973,-0.2678734,-0.15254493,0.10827437,0.23484415,0.055688173,0.19513807,0.053496663,0.025396904,-0.064098336,-0.1853497,-0.072183445,0.3356678,0.030531298,-0.13856345,-0.35767585,-0.16823849,0.3346639,0.19934683,0.017198553,-0.38075614,0.2561234,0.096636154,-0.020561561,0.04757686,-0.047052726,0.17151622,-0.12590407,0.0024510284,0.016530626,-0.26520866,0.30477798,-0.22388224,0.15212928,0.043418553,0.2848035,0.0673958,-0.11086255,-0.28197858,-0.024798833,-0.022143757,0.038441565,-0.12938125,0.15591392,-0.24153528,-0.08101441,0.30343148,0.17729478,-0.02366329,0.12670578,0.24009742
Arka Pushpa,-0.15410759,-0.13127787,-0.14464585,0.13843983,0.37496772,-0.12670583,0.16469939,-0.077076234,0.06829578,-0.07910229,0.47765338,0.001760171,0.02379637,0.04791261,-0.03910909,0.0445794,-0.014544668,-0.27114943,-0.09899791,0.22622907,-0.16789018,0.15954301,-0.15557191,-0.10054317,-0.17813581,0.057245933,-0.12579921,-0.0101936,-0.17696665,-0.08645512,0.15710133,0.15381198,-0.07990198,-0.1910332,0.1887944,0.017892757,-0.029518941,0.06964594,-0.10111366,0.19981006,-0.0782765,-0.068146095,-0.053294342,-0.03937024,0.26505047,-0.07024886,0.002407498,-0.15366507,0.16579013,0.10138107,-0.07580977,-0.16219844,-0.087772585,-0.05187826,-0.14369574,-0.032292638,-0.15827827,-0.16449705,0.0012515079,0.29889992,0.07719914,-0.033464838,-0.023374503,0.10221119
Shankhini,-0.12958118,-0.06895899,-0.1401655,-0.021287488,0.06411462,-0.013878435,0.18974836,-0.23962872,-0.47891915,0.36239818,0.19968311,-0.4702728,0.2346789,0.20662048,0.060701214,-0.12913679,-0.017583182,-0.06129783,-0.26346698,0.23735917,0.009448588,0.19425525,0.060395483,-0.049171466,-0.15433778,-0.09015251,-0.02260298,-0.08208407,0.11332289,-0.14611366,0.090268075,0.03646563,0.0035103178,-0.1406935,0.03798672,0.10223706,0.09073311,0.24652292,0.03792543,-0.22775342,0.06163346,0.0057104616,0.32582796,-0.14458202,0.2259771,-0.053002875,0.49392754,0.020421566,0.05457883,-0.025484737,0.12582052,-0.010300838,0.074944235,0.029921062,-0.3173324,-0.20376115,0.044710778,-0.14694096,-0.34253618,0.14444958,0.07029147,-0.15806732,-0.030882819,0.10342066
Rajika,-0.20940895,-0.2905492,0.27764228,-0.22455856,-0.054960497,-0.08370949,-0.07311989,-0.12896617,0.062462047,0.14401078,0.10051355,-0.16478422,-0.011433274,0.14708728,-0.43606657,0.31562346,-0.2777973,-0.07836023,-0.07580673,0.21986444,0.010223691,0.0004557244,-0.11899598,-0.22084281,-0.13133943,-0.014548473,0.099355735,0.031978786,0.02227656,-0.036441546,0.011439117,-0.18620135,-0.33026513,0.24348363,-0.13184416,-0.123975284,-0.088878065,0.17436548,0.06700787,-0.080901556,-0.18614341,0.11928681,-0.14822434,-0.23287345,0.38168728,0.08970283,0.56132233,-0.15459561,-0.02627435,0.051229693,0.33683324,-0.35490713,-0.4166273,0.057785347,0.16147207,0.07727255,-0.45301777,0.075440004,-0.21800663,0.19578326,0.047210854,0.01462767,-0.036817435,0.047477998
Nag Bhasma,0.04769044,0.14501125,-0.110418685,0.16384196,-0.09027574,0.112330094,0.14352246,0.16300951,-0.17197727,0.17752291,0.27230036,-0.04508402,0.36733517,0.1342394,-0.30929482,0.428864,-0.038630504,0.03768313,0.028476277,0.050052445,0.379131,0.08791037,0.02878366,-0.029879924,0.2870334,0.028030843,-0.10978054,0.0041097477,-0.23601943,-0.04223469,0.38665906,0.17391206,0.09675778,0.14083014,0.22849324,0.13427685,-0.1666099,-0.061765812,-0.12224306,-0.11628929,-0.1300749,0.30556333,0.18271966,-0.025909735,0.37260973,-0.1347386,0.23241635,-0.21319313,0.30017236,-0.24285282,0.0060589067,-0.10677355,-0.12723048,0.1765977,0.21060058,0.41540128,0.012794066,-0.23111227,-0.27705306,0.10050377,-0.077542864,-0.074874714,0.10306442,-0.07540671
Swarnapatri,0.028434835,-0.0973431,0.00815636,-0.1149161,-0.09179514,-0.1588074,0.23276961,-0.11109127,-0.42409092,0.22078171,0.12081977,-0.3123412,0.26762915,0.18587008,0.024883293,-0.06539036,-0.073980674,-0.2278059,-0.17115831,0.12926166,-0.0185492,0.07760941,-0.016277097,-0.05011439,-0.12548307,0.17156404,0.035058156,-0.012873997,-0.06808586,-0.1340497,-0.03355055,-0.08968856,-0.24303508,-0.27510568,0.0772693,0.09737194,0.031431105,0.07698631,-0.13077831,0.045966864,0.009729248,0.018088998,0.2781878,0.0095062805,0.102531664,-0.03919021,0.13084371,-0.013191784,0.12958607,0.02663603,0.08126834,-0.11936016,0.07094572,-0.0068750777,-0.061774664,-0.008278597,-0.2336324,-0.1388862,-0.25243935,0.16841012,-0.029225463,-0.23289353,0.101925574,-0.09808747
Shara,-0.20535323,0.07055633,-0.23075667,-0.4264462,-0.005063471,0.10289591,0.34358972,0.3413236,0.24373764,0.07293155,0.16593632,-0.309473,0.011015424,0.059597183,-0.31542936,0.2601387,-0.0047795237,0.039535787,-0.16540611,0.49228236,0.12427064,0.08420557,0.17912708,-0.0019476453,0.16912141,0.28172195,0.2702963,-0.2822339,-0.30079827,0.12698944,0.017613351,0.046540294,-0.06608205,-0.059951816,-0.014599431,0.15010579,-0.21576641,-0.29610053,0.119521625,-0.16660522,0.121684514,0.13698773,-0.018445954,-0.27526736,-0.16924408,-0.2561026,0.3209606,-0.15972763,-0.055889558,0.3526974,-0.038775783,-0.0043229684,0.06091105,0.12410801,-0.3036758,-0.055169914,0.03641515,0.018051105,-0.1426609,0.35359806,-0.18111238,-0.31764323,-0.0121205,0.5478619
Kiratatikta,-0.13134933,-0.24840239,-0.031424206,-0.2539754,-0.20718348,-0.101467386,-0.028791271,0.33692974,-0.02203083,0.011054095,0.2608292,-0.5671404,0.03726189,-0.24504668,-0.19200066,0.16441657,-0.2099973,0.19622777,-0.108146906,0.1848727,-0.2688566,-0.06861655,0.10349606,-0.3261375,-0.072304234,-0.12770735,-0.2500792,0.1862664,0.15475588,0.029425953,0.092964426,0.17594627,-0.24793087,0.19312556,-0.067479454,0.0052502453,-0.13410218,-0.0029842777,-0.42294583,0.039830796,0.002444159,0.32941172,0.015471081,-0.31219625,0.08600081,0.31793186,0.19354086,0.15989588,0.04274211,-0.02559755,-0.0046221744,0.17918622,-0.3264201,0.02765018,0.15850449,0.12003078,0.065533176,-0.20575745,0.06731442,0.20947678,-0.26465145,-0.3831035,0.32637838,0.1548738
Kasis Bhasma,0.14384429,-0.018181585,0.07047058,-0.2694986,0.2890481,-0.16391832,0.42524725,-0.30472288,0.07594608,0.17517371,-0.06654481,-0.36670825,-0.0675967,-0.030625911,-0.16098568,0.07379642,-0.5383322,0.1191635,-0.15415886,-0.3594781,0.6577654,0.15792423,0.11494383,-0.42404532,0.062252644,0.1708808,0.1307525,0.11078524,-0.28618047,-0.026562301,0.021167818,0.13832569,-0.046215706,-0.062190857,0.17929201,0.06028675,-0.36124468,-0.20012556,-0.29147685,0.07387764,-0.24952294,-0.09419174,-0.25293085,0.083591565,0.28741735,-0.24354719,0.3608202,0.18875104,-0.014057246,0.062443685,0.04158753,-0.05055294,0.075694226,-0.024684025,0.10126138,0.03992137,0.47390443,-0.047003813,-0.35473675,0.20829268,-0.033791937,-0.24560958,0.082583025,0.09533774
Tapyadi Loha,-0.012175204,0.059445873,0.24560633,-0.016771812,0.16615999,-0.12539503,0.5042326,-0.33877116,-0.11277844,0.26679543,0.011311059,-0.18615691,-0.17682676,0.06684332,-0.16566202,0.08342306,-0.42791748,-0.013250873,-0.1882744,0.032640815,0.4672932,0.035610434,-0.11066705,-0.13693702,0.21530156,-0.019698586,-0.1380431,0.20916688,-0.062113512,-0.045341507,0.10256836,-0.09629665,-0.08161405,-0.012505811,0.30436444,-0.020987097,-0.38955748,-0.06730703,-0.31959942,-0.065183245,-0.14287582,-0.054612216,-0.3228182,0.10562623,0.1832517,-0.0764486,0.015532392,0.11601818,0.084376074,-0.0009900708,-0.057374656,-0.00021884598,0.059144832,-0.162199,0.0136032365,-0.069842756,0.35004643,-0.17498145,-0.1920133,0.39275065,-0.14634196,-0.39594343,0.07031554,0.061884187
Ananta Mool,-0.10701571,-0.047508188,-0.13878098,-0.0053029708,0.2943926,0.07834561,0.17060898,0.17127241,-0.4645866,0.15224865,0.062100902,-0.43159863,-0.31002572,0.2265617,-0.35856166,0.2534457,-0.0043067993,0.1335077,0.0314425,-0.083625354,0.014715438,0.06562039,-0.40397692,-0.045553688,0.019729262,0.20420791,-0.0815536,-0.47054967,-0.27585733,-0.0061187395,0.052606814,0.07829772,-0.1109617,0.14920577,0.012403329,0.32465416,0.14506042,-0.23905878,-0.25608215,0.1861082,-0.23470041,0.07229187,0.13032253,-0.22309442,0.2893461,-0.06833822,0.1388035,0.0813137,0.47164348,-0.23425393,0.26861253,-0.023542432,0.2464656,0.11338707,-0.2639229,-0.12110629,-0.10509319,-0.023944471,0.4047236,0.2501143,-0.2717165,-0.41912094,0.04193715,0.2021776
Prapunnada,0.08675544,0.084905356,-0.045589704,0.10839013,-0.017314067,-0.124532826,0.1315764,0.12557097,-0.12134131,-0.12034496,0.18533763,-0.13489112,0.07571523,0.069841616,0.15224344,0.2292544,-0.059460387,-0.1409758,-0.10247952,0.051738176,-0.12558544,0.099390335,0.021726971,-0.36079788,0.009768671,0.15516849,-0.06191445,-0.09272647,0.2823343,-0.058767874,-0.081304386,-0.1524923,0.03913952,-0.012972805,-0.02100175,-0.24756275,0.28631225,-0.16460192,-0.07401768,0.1809684,-0.18990003,0.18287225,0.020020861,0.024919737,0.17856418,0.037165664,0.19044527,-0.2662126,0.11041464,0.19278024,0.018599112,-0.1991031,-0.036625113,-0.18009451,0.06366988,0.023072157,0.010392435,-0.07852106,-0.20429148,0.15735193,-0.37845683,-0.2633402,0.09119738,0.18935736
Satyanashi,0.08016038,0.123654164,-0.14301825,0.027528076,-0.07160809,-0.24197303,0.19947332,-0.11821002,-0.3178076,0.18403654,0.11568804,-0.46455148,0.15102619,0.09732956,0.18768007,0.17000332,-0.072106495,-0.16220954,-0.17975014,0.17835437,0.053197462,-0.08000941,0.19707088,-0.15252136,-0.04863919,0.0185524,-0.011685393,-0.06903936,0.18975808,0.04070292,-0.0117197065,0.011948445,-0.1414351,-0.19257277,0.10460338,-0.0460308,0.21117201,0.069579184,-0.2639362,-0.11534039,-0.028449733,-0.025262332,0.29660723,0.0045218808,0.07797315,-0.06817707,0.11527951,-0.0170966,0.14525111,0.048791118,0.0059184637,-0.12254525,0.030286316,-0.105804086,-0.118816495,-0.049379274,-0.014863794,-0.26374477,-0.2644414,0.1785875,-0.3226171,-0.20946512,0.17174377,-0.08678917
